airfoil,max_camber,camber_pos,max_thickness,le_radius,te_angle_deg,thickness_25,thickness_50,thickness_75,alpha_deg,log10_Re,n_crit,CL,CD,CM
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,-2.0,6.5,9.0,-0.22095320049314462,0.004821318762020661,-0.00028143693355981434
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,-0.666666666666667,6.5,9.0,-0.072821293866327,0.004302318340542057,0.00029156818510535365
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,0.6666666666666661,6.5,9.0,0.07282129386632553,0.004302318340542057,-0.0002915681851050372
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,2.0,6.5,9.0,0.220953200493143,0.004821318762020656,0.00028143693356012524
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,3.333333333333332,6.5,9.0,0.3632815752205233,0.00573778283825592,0.0020484507155812833
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,4.666666666666666,6.5,9.0,0.5155850760105176,0.006612677119684463,0.0015805393798592096
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,6.0,6.5,9.0,0.6678603974545725,0.007714359821547013,0.00028563362140768543
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,7.333333333333332,6.5,9.0,0.815553326520432,0.008977277322990767,-3.141972800858456e-05
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,8.666666666666666,6.5,9.0,0.9558376175554821,0.010530553034713543,0.0009131356834068391
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,10.0,6.5,9.0,1.0889986784122012,0.01261782786386154,0.003010279725747683
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,11.333333333333332,6.5,9.0,1.2162708401724904,0.015356012567580228,0.005591325857524666
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,12.666666666666664,6.5,9.0,1.3357408825685302,0.01894830821975662,0.008352586790260786
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,14.0,6.5,9.0,1.4373733876725123,0.023729458921621493,0.012308862557775024
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,-6.0,7.0,5.0,-0.6740145053122322,0.006570750267472063,0.0016246752686789364
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,-4.666666666666667,7.0,5.0,-0.5246792768890916,0.006224779048759255,0.00133221970031287
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,-3.3333333333333335,7.0,5.0,-0.3743963748818756,0.005947769356775929,0.0008587781756778879
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,-2.0,7.0,5.0,-0.22402958045372698,0.00575858429362361,0.0003430222097776603
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,-0.666666666666667,7.0,5.0,-0.07471349518018108,0.0055980201400222,0.00021087142522226986
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,0.6666666666666661,7.0,5.0,0.07471349518018093,0.005598020140022195,-0.00021087142522204226
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,2.0,7.0,5.0,0.22402958045372723,0.0057585842936236,-0.00034302220977762144
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,3.333333333333332,7.0,5.0,0.3743963748818767,0.005947769356775924,-0.0008587781756777546
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,4.666666666666666,7.0,5.0,0.5246792768890913,0.006224779048759249,-0.0013322197003127756
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,6.0,7.0,5.0,0.6740145053122317,0.006570750267472063,-0.0016246752686787228
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,7.333333333333332,7.0,5.0,0.8198134887355363,0.007160003145986641,-0.0010581018708068393
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,8.666666666666666,7.0,5.0,0.9628829617432375,0.008069008791515384,4.20846754656725e-05
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,10.0,7.0,5.0,1.1058357205809461,0.009320870340311763,0.0007853090823221224
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,11.333333333333332,7.0,5.0,1.2456295604414183,0.01089736238975889,0.0015419772320376917
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,12.666666666666664,7.0,5.0,1.3794304809182623,0.012839830672658767,0.002748535735549851
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,14.0,7.0,5.0,1.5062865359005402,0.015250192429460673,0.004837247696867919
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,-6.0,7.0,9.0,-0.6693377974053524,0.006182539355303754,0.00024827809235617864
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,-4.666666666666667,7.0,9.0,-0.5221711777499344,0.005567535264182305,0.0011034446766818695
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,-3.3333333333333335,7.0,9.0,-0.37252319286515495,0.005204350071331491,0.0011343363165233268
